step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
7835.0,198,1385.0,2.7867203219315897,3.306000752441528,21,556.0,0.15277086225913225,8,177.0,0.35963556245822365,6,31.0,0.2124484375146722,3,35.0,0.4083576935513899,22,527.0,0.11427864655488082,3,321.0,0.2277763995976163,5,433.0,0.25434425624989815,1,9.0,0.7753914783015772,23,241.0,0.12152150714224975,13,511.0,0.20089017971618667,18,709.0,0.09249835278844293,13,608.0,0.19752516248800145,15,533.0,0.10449707860363644,1,13.0,0.7787917663220356,31,529.0,0.09117940287597452,15,880.0,0.22269740736159493,198,6113.0
7840.0,205,1413.0,2.826,3.247912614312354,16,600.0,0.19047412935785193,9,178.0,0.20703085912882047,1,32.0,0.22512924993569136,2,26.0,0.5352041287846615,29,660.0,0.03515496015378323,9,334.0,0.10415860545681534,7,459.0,0.24463542129784888,4,24.0,0.2391954941181164,13,299.0,0.16499200617517798,15,522.0,0.16997311448485442,20,624.0,0.07959329896303068,20,695.0,0.2666038008527384,18,412.0,0.08859089257831132,1,16.0,0.810558611591712,25,648.0,0.0712302435406081,16,848.0,0.20978037585784529,205,6377.0
7845.0,204,1581.0,3.193939393939394,3.738635942157552,11,661.0,0.17060805371137308,9,144.0,0.22914923726300374,1,10.0,0.7177798970447696,6,42.0,0.6046021773162309,35,827.0,0.11222440583896012,9,306.0,0.042861413638743656,14,520.0,0.196266153284934,7,53.0,0.4209496432530649,7,305.0,0.2841884654896392,13,468.0,0.1801006241933273,17,673.0,0.1987260031760135,25,803.0,0.08276437292775107,12,271.0,0.305374613453773,2,5.0,0.7360139013916507,21,744.0,0.09151389132778084,15,713.0,0.17704165150255244,204,6545.0
7850.0,174,1566.0,3.2024539877300615,3.701950717820704,13,720.0,0.1638559512826907,3,142.0,0.251166711190377,0,6.0,0.8359701342920575,1,37.0,0.435116258942417,30,874.0,0.14777012857477279,2,201.0,0.2512078357800403,15,509.0,0.09435423784129061,8,96.0,0.4320983301232687,15,343.0,0.18370007816180833,10,525.0,0.20616859591111583,12,712.0,0.24359647265244871,30,948.0,0.029024115129622458,2,275.0,0.44067493716922235,3,20.0,0.5703021424498608,18,746.0,0.16834755227728435,12,776.0,0.24466901105310773,174,6930.0
7855.0,175,1584.0,3.2260692464358454,3.597621259259005,14,705.0,0.17244863349187994,8,164.0,0.2918454545885385,2,11.0,0.5340699040853701,4,23.0,0.2499636694415206,24,818.0,0.10454242760395355,2,206.0,0.5203662599836851,15,384.0,0.10240603335866046,3,89.0,0.445252721402948,21,439.0,0.13163749175924644,9,566.0,0.20899923497532508,10,666.0,0.15651030044194636,32,1104.0,0.13258855029489053,8,260.0,0.37643772982262513,2,13.0,0.4750510658348324,11,729.0,0.20591920095884197,10,820.0,0.20944054684946456,175,6997.0
7860.0,196,1684.0,3.4297352342158858,3.3424015874711874,12,600.0,0.1959603799369167,10,167.0,0.32192098778113787,6,33.0,0.5477222815686115,2,27.0,0.3110241350882465,20,667.0,0.1552714789487401,8,236.0,0.505261348980988,10,425.0,0.13680450066931885,6,56.0,0.3872411175235428,27,570.0,0.11489686314298583,9,540.0,0.18384924421599924,12,634.0,0.09169686856203993,27,1107.0,0.16941545843084715,14,319.0,0.2036463318850861,7,30.0,0.401372045413645,11,764.0,0.07904723543085843,15,883.0,0.10973749282304326,196,7058.0
7865.0,177,1567.0,3.1402805611222444,3.528784471100992,12,442.0,0.2067336488948551,6,119.0,0.32503216406551894,1,36.0,0.47489618191107436,5,36.0,0.4246257657567905,11,544.0,0.3489925688269535,15,296.0,0.28944106900112826,8,461.0,0.11493681908799912,4,66.0,0.3394893605249203,27,705.0,0.1719584854736559,7,451.0,0.23018262326179806,13,688.0,0.07519890839665774,22,897.0,0.10895151521221658,14,328.0,0.29852311026801837,3,42.0,0.19756959840123434,14,806.0,0.11995521255157611,15,851.0,0.042874030096282344,177,6768.0
7870.0,165,1485.0,2.964071856287425,3.8092549258034527,7,475.0,0.26029276793631767,2,120.0,0.25358343700372454,5,27.0,0.3802553504954024,1,33.0,0.5254217358909822,2,539.0,0.47933345512752024,21,388.0,0.13628631421941395,8,413.0,0.10010235634877329,9,79.0,0.3742521207589986,31,850.0,0.10522801751795094,3,438.0,0.2929714114462103,15,729.0,0.10619354853474154,12,915.0,0.1325103641647039,13,277.0,0.20158402364104833,5,38.0,0.47309873077710723,19,887.0,0.16626612017392234,12,667.0,0.10860382236156317,165,6875.0
7875.0,178,1660.0,3.3333333333333335,4.10472546056785,8,498.0,0.28659841365021393,8,135.0,0.23262763419323326,11,74.0,0.3697242145033128,3,22.0,0.597681609671819,6,519.0,0.33330944791525463,22,414.0,0.03629599017372921,4,314.0,0.14824446999781518,9,116.0,0.4069300637385342,34,1017.0,0.07723816569840948,7,459.0,0.2598845703927157,19,797.0,0.15488767022126484,9,962.0,0.26376612993468856,9,296.0,0.18181202593679402,2,43.0,0.6988642463864448,20,876.0,0.19013679204885423,7,662.0,0.3033047122155956,178,7204.0
7880.0,169,1519.0,3.0198807157057654,3.7915187880385215,8,467.0,0.2399339571910218,7,132.0,0.2226315107494063,7,91.0,0.3300251592699912,2,17.0,0.4900436730533946,14,570.0,0.20982258160499637,18,374.0,0.12511571046559627,5,315.0,0.24897902582042092,9,163.0,0.24196979391971288,28,1064.0,0.13835207464745086,9,430.0,0.22822537774051174,18,779.0,0.1795519005072538,8,879.0,0.3041141096999224,7,302.0,0.224117956610608,4,39.0,0.4761911002839752,19,767.0,0.09435098967496433,6,692.0,0.2847429190296906,169,7081.0
7885.0,157,1163.0,2.2984189723320156,3.3840634776037337,7,355.0,0.21699406573557942,9,171.0,0.2600317664522008,7,83.0,0.40613286491668593,6,34.0,0.484429983085884,15,565.0,0.10954375645461331,8,391.0,0.21514919559952486,8,346.0,0.2636415568071682,7,143.0,0.19955432316477742,23,974.0,0.16834759907379507,6,327.0,0.42359596184665266,18,846.0,0.07679243119754184,6,642.0,0.1736393235794618,14,332.0,0.26044885490418257,3,30.0,0.1828840957066018,15,796.0,0.10174796265773044,5,619.0,0.1689762549616542,157,6654.0
7890.0,153,1025.0,2.0297029702970297,3.643084687436444,7,226.0,0.20953665717202577,11,219.0,0.17257474216114171,7,72.0,0.5268095711906502,7,62.0,0.21182285260725955,16,493.0,0.18972737766586664,8,410.0,0.1999984867115389,14,399.0,0.3082158862769818,0,65.0,0.507184821494425,13,950.0,0.18397811261602137,0,261.0,0.33996796213237224,24,945.0,0.05064238608221575,5,664.0,0.14992259736004274,19,420.0,0.05335240266750529,5,28.0,0.2429449393263355,11,849.0,0.231523313087606,6,420.0,0.12294217568617927,153,6483.0
7895.0,163,1151.0,2.2612966601178783,3.867020247199646,4,227.0,0.25258023569205235,16,287.0,0.12468248675399549,7,103.0,0.497618858170757,7,97.0,0.0,10,462.0,0.22074829883913047,13,468.0,0.11268105452155065,20,485.0,0.2463117944693352,4,70.0,0.46529512645564025,9,999.0,0.22638228947013667,6,274.0,0.28095034287411086,15,923.0,0.06034101447470937,9,687.0,0.2752332690810911,25,535.0,0.1479268023615679,5,45.0,0.466829600742391,9,799.0,0.2502665892310571,4,430.0,0.29380679549204997,163,6891.0
7900.0,179,1491.0,2.9524752475247524,3.7947893279131963,8,228.0,0.2976023991439307,23,389.0,0.12030402743584533,9,143.0,0.25602449024139784,1,80.0,0.20789861594985218,10,489.0,0.15301565063348338,14,461.0,0.15912585546437324,27,608.0,0.2605596033134804,9,103.0,0.2719117486677752,7,924.0,0.23566522386638697,8,245.0,0.256729731226557,8,755.0,0.21782240218615,13,740.0,0.32139270149398663,26,665.0,0.16121712759521495,0,34.0,0.6155905199185239,8,660.0,0.16104165811804902,8,450.0,0.3372424099786578,179,6974.0
7905.0,179,1759.0,3.510978043912176,3.591176216583832,14,282.0,0.22158141900158593,29,522.0,0.10321020432756953,14,210.0,0.05564455954491724,0,16.0,0.855799505340625,7,441.0,0.13118181300357437,10,373.0,0.2038177591999655,27,745.0,0.2886359005429776,6,86.0,0.06503234879445154,7,751.0,0.20784747339726528,4,144.0,0.4534459013892369,7,571.0,0.36057575899286165,15,706.0,0.16506463543937838,21,687.0,0.07324686627064769,0,6.0,0.4695417875654623,9,551.0,0.12318974473093294,9,398.0,0.1939852872805785,179,6489.0
7910.0,172,1761.0,3.4529411764705884,3.7239487680356835,15,292.0,0.16366115638750264,33,688.0,0.12065795110351271,8,211.0,0.3157126784443101,0,6.0,0.8681300186298208,7,359.0,0.14269246990844525,9,395.0,0.14403651794851252,31,894.0,0.1722594049421651,3,48.0,0.23396349417562376,5,496.0,0.29713182685587086,3,43.0,0.41518731588694147,7,537.0,0.2538696375257152,16,583.0,0.13523866030522796,16,583.0,0.1802492326292428,3,13.0,0.43175732304038017,6,565.0,0.1288231714299899,10,276.0,0.10698224928916383,172,5989.0
7915.0,149,1401.0,2.7633136094674557,3.7607158848090187,16,331.0,0.14985088584357786,29,749.0,0.12261920036523338,0,119.0,0.3990085125875481,0,4.0,0.8527455664145092,5,372.0,0.20292178544771342,10,449.0,0.1233859087201154,30,926.0,0.0806414087119628,0,19.0,0.6069046976025512,6,372.0,0.41379262920156157,3,43.0,0.38046758733032,6,561.0,0.22490221841484961,15,652.0,0.13435163840969813,7,573.0,0.1288760037233503,7,46.0,0.4685700457067232,9,566.0,0.27094556257280633,6,227.0,0.1500092923686472,149,6009.0
7920.0,147,1131.0,2.2485089463220675,3.8761476186117214,17,404.0,0.11886496218738578,22,698.0,0.1600009724249636,2,96.0,0.38001864933728924,0,8.0,0.656928308729603,10,398.0,0.21792363830894654,7,427.0,0.2585271374684149,24,841.0,0.07925242306613474,1,17.0,0.794547710258647,4,328.0,0.44189779994888917,8,61.0,0.29523087701062534,14,579.0,0.14347324666166067,12,690.0,0.15214139304191338,9,593.0,0.13575643641108953,1,43.0,0.5406287241720881,10,525.0,0.23414434017454455,6,224.0,0.29359715799260194,147,5932.0
7925.0,166,1066.0,2.115079365079365,3.5777698030539846,20,493.0,0.1365522758723219,16,579.0,0.22277969772124928,7,121.0,0.2898865179501104,2,14.0,0.7106886357550697,18,468.0,0.11263528354154836,8,461.0,0.266124834459512,18,931.0,0.0887337303951828,0,4.0,0.768494740889509,7,320.0,0.40546128394106956,8,78.0,0.2032434362430484,13,528.0,0.20650562776497292,13,645.0,0.09965787388802305,8,539.0,0.24421526008837546,5,28.0,0.49909445279184333,11,419.0,0.1095044357552959,12,265.0,0.25507903915708485,166,5893.0
7930.0,163,972.0,1.9096267190569745,3.4939079329409695,23,595.0,0.12461165907841606,8,466.0,0.3366551979530052,14,174.0,0.11848952591570266,1,5.0,0.68011943625708,25,579.0,0.028143989720802176,10,503.0,0.15791707048257125,12,967.0,0.21263285779640534,2,8.0,0.33994361402610973,11,280.0,0.25779321551052103,4,71.0,0.27591188920323195,8,557.0,0.20746235017440656,12,501.0,0.10131695105892967,4,397.0,0.3817453856194265,2,36.0,0.4608946556451513,14,369.0,0.12039637592653268,13,248.0,0.1265242064230575,163,5756.0
7935.0,160,979.0,1.9083820662768032,3.60389540626213,25,613.0,0.09380472493898886,2,463.0,0.38490177694567757,9,179.0,0.33819791233300595,2,14.0,0.45155569400073636,25,601.0,0.048370138402320274,16,576.0,0.07659858858379216,15,1016.0,0.20071595673184603,0,10.0,0.7656578686881775,10,195.0,0.20192066190945834,2,66.0,0.3594474488791863,13,582.0,0.11842091405210664,6,523.0,0.12302088607330405,5,415.0,0.18211876974196073,7,48.0,0.3673845521000449,8,389.0,0.23078182267889036,15,212.0,0.10538788641805648,160,5902.0
7940.0,161,994.0,1.9683168316831683,3.8581005752583026,23,719.0,0.10936779756667689,6,450.0,0.37833505714490867,1,105.0,0.47282511670727806,0,6.0,0.8105387111490767,21,464.0,0.19375775964896874,22,681.0,0.10034748660057626,16,974.0,0.13122908594375718,0,8.0,0.7846786235652095,10,114.0,0.248249249046031,8,91.0,0.25612458120510934,14,553.0,0.07517275553458544,10,531.0,0.2368907107034379,9,446.0,0.09972498458994206,3,48.0,0.452492738841748,10,381.0,0.26671559284588586,8,230.0,0.23914922709131733,161,5801.0
7945.0,165,1120.0,2.231075697211155,3.9880989127266893,22,828.0,0.12890407471380766,12,493.0,0.19302197162656587,0,34.0,0.5192064474138935,0,8.0,0.8726259418321498,14,496.0,0.3295956670132686,28,811.0,0.13403089560800144,16,833.0,0.09163168960294149,0,4.0,0.8415856024096423,6,118.0,0.3121173456064223,9,105.0,0.22057913610067587,11,435.0,0.20378844994094567,9,472.0,0.3156918807661832,10,423.0,0.12274579756116151,4,34.0,0.378757874236702,17,424.0,0.14960319018506357,7,243.0,0.2469780918934222,165,5761.0
7950.0,159,1191.0,2.401209677419355,3.791983715471132,15,806.0,0.12080503255606816,12,481.0,0.1910501781103372,2,38.0,0.3423454739281,0,4.0,0.8300868667117008,12,553.0,0.3139864209547731,35,975.0,0.14649871301406667,8,787.0,0.17721488143864,2,6.0,0.6308764264435874,7,103.0,0.2723508211269054,8,99.0,0.205548197297605,8,459.0,0.20566637819255457,7,320.0,0.2158264242307054,5,305.0,0.3427391699535513,5,40.0,0.49513555213141114,26,533.0,0.04325799057326288,7,237.0,0.13098212755651734,159,5746.0
7955.0,165,1204.0,2.384158415841584,4.003136514335426,9,685.0,0.18810885107194456,6,378.0,0.3808465803616632,7,64.0,0.31528704031933574,1,2.0,0.6384496338823911,12,607.0,0.24794015494050348,32,1026.0,0.046876813140036,7,804.0,0.32054442567529945,4,21.0,0.5109846157951248,14,141.0,0.3222561543755411,6,111.0,0.23229693827878573,13,485.0,0.11840534387218357,7,350.0,0.11164255994034986,7,339.0,0.35543675107229705,5,69.0,0.4126422140744313,25,553.0,0.12982949796899773,10,214.0,0.13974537249183466,165,5849.0
7960.0,161,1168.0,2.2901960784313724,4.103419205312926,11,538.0,0.25235064016034353,1,351.0,0.3539885957615625,10,113.0,0.36002839480807,6,21.0,0.3950789202893745,18,683.0,0.12675756960448695,27,941.0,0.09409389151951235,8,729.0,0.34211057641751363,1,21.0,0.5433241863060626,14,175.0,0.1974837869156139,9,146.0,0.27699650834800144,11,455.0,0.09565783788007078,9,392.0,0.17907298457229742,10,380.0,0.28547214584827274,2,56.0,0.40310938990522077,21,474.0,0.22465613765895243,3,218.0,0.3210936050427476,161,5693.0
7965.0,166,1287.0,2.568862275449102,3.9595477921816262,10,487.0,0.29624981116921845,7,371.0,0.24635725861450725,8,118.0,0.2948121170449538,7,57.0,0.1999970270902487,25,794.0,0.02827347603506497,19,745.0,0.23720094826373472,5,552.0,0.2126229587001755,3,21.0,0.7139460158897479,11,175.0,0.24750267107363666,10,164.0,0.2691585559339287,9,350.0,0.10149039735392854,15,452.0,0.204731501636463,16,442.0,0.14376934288817483,0,12.0,0.6986052168897706,14,399.0,0.17368400229992856,7,224.0,0.32491727603787124,166,5363.0
7970.0,144,1155.0,2.314629258517034,3.761986535738587,4,434.0,0.3490268922440885,9,330.0,0.2158417402183368,3,87.0,0.425419043392742,2,59.0,0.4316894389445359,30,936.0,0.005181548590713564,11,679.0,0.29787181546862607,5,532.0,0.1338423713785528,3,36.0,0.6823874637931752,3,181.0,0.27553193310005664,8,144.0,0.23998044557322143,9,313.0,0.14548919073243935,16,435.0,0.2002346664098958,22,544.0,0.048642442226586376,2,7.0,0.2506256750287029,8,432.0,0.1660324727910386,9,216.0,0.2289131882609897,144,5365.0
7975.0,146,1221.0,2.427435387673956,3.851066335539932,7,417.0,0.35210222435941657,7,218.0,0.2106774464749086,2,79.0,0.4469905303949535,1,25.0,0.641078584341331,36,1109.0,0.014624541997220925,12,655.0,0.19690841538570503,8,568.0,0.12832578055883434,4,54.0,0.29994696915090907,8,198.0,0.3532367883494477,6,142.0,0.2606688574426058,4,321.0,0.23678978724389527,13,360.0,0.12253076253145721,19,546.0,0.263431898793885,0,8.0,0.21319251501942857,9,460.0,0.1871875192943575,10,174.0,0.10868419813296246,146,5334.0
7980.0,168,1434.0,2.8508946322067596,3.8158128858597973,7,379.0,0.2483444500020036,7,102.0,0.24567357752107116,7,102.0,0.2837579912225732,0,6.0,0.5586043225988715,36,1292.0,0.10632717038842257,11,717.0,0.12373901650783485,14,632.0,0.2089021720654576,9,93.0,0.03833518867108655,11,203.0,0.26074546676669996,8,168.0,0.27313829804996287,11,334.0,0.2923103904502313,11,386.0,0.11345197509683767,12,416.0,0.26699827213189464,0,6.0,0.8229788127365993,15,509.0,0.2201646047736315,9,208.0,0.12484338487786444,168,5553.0
7985.0,170,1389.0,2.723529411764706,3.6890963716681338,11,307.0,0.1935773394566244,3,99.0,0.2799895602684234,14,161.0,0.055763625184818554,6,21.0,0.42849925484889106,31,1337.0,0.16399341564221265,12,698.0,0.1861715949235297,14,589.0,0.2761703819078103,4,86.0,0.2069125813171974,11,174.0,0.20678875438704872,7,170.0,0.3371649309243987,15,400.0,0.1720220704140257,12,434.0,0.09741658024398671,8,382.0,0.22816854803096742,0,6.0,0.8940063699237805,14,512.0,0.2333992229846423,8,224.0,0.29374667962263135,170,5600.0
7990.0,153,1195.0,2.3294346978557505,3.655131647824396,7,326.0,0.18516665415249553,7,96.0,0.31524330288180497,11,183.0,0.2991226163494344,2,32.0,0.3254849246292366,23,1180.0,0.10748956020732194,15,693.0,0.28965963756025054,14,446.0,0.20872539028604656,0,36.0,0.7437514207661889,5,175.0,0.21994782379480055,5,131.0,0.24466292802886364,23,500.0,0.0448247599478172,7,412.0,0.25741473310863583,8,427.0,0.16371715072248078,0,2.0,0.4442900527810381,13,453.0,0.23977820932033245,13,265.0,0.25566672266567236,153,5357.0
7995.0,159,1160.0,2.2393822393822393,3.886169337969638,11,342.0,0.17563817373955284,14,149.0,0.20489592443062415,1,134.0,0.4719358228067897,4,20.0,0.426922566032733,18,1209.0,0.11078276455151721,20,691.0,0.14252353452958655,12,506.0,0.11373115629142097,2,27.0,0.558244811970272,7,191.0,0.23616919622878962,5,91.0,0.27898109573218904,23,533.0,0.1536615035185601,4,320.0,0.3715213734366487,7,396.0,0.3027570500836814,5,16.0,0.05880817737726136,12,404.0,0.20039912921648048,14,280.0,0.10328646845326352,159,5309.0
8000.0,163,1137.0,2.194980694980695,4.234173714306758,13,335.0,0.15757952172883033,19,234.0,0.14061755846910656,3,124.0,0.4357654554042766,1,29.0,0.5472966409406986,12,1268.0,0.12413395674882417,26,773.0,0.1408511711370663,8,545.0,0.18278324741567675,4,46.0,0.17360287592456458,11,195.0,0.1745271763388468,5,76.0,0.46975042518189186,21,492.0,0.21350586936634441,6,343.0,0.30733692982133665,2,292.0,0.29388411047336643,0,22.0,0.5647056210496232,15,453.0,0.12440508194997828,17,264.0,0.1302517617237192,163,5491.0
8005.0,171,1206.0,2.383399209486166,4.241062161426136,16,279.0,0.16942404216430001,19,284.0,0.24067372592703162,8,153.0,0.256529159984389,3,16.0,0.47000841828092715,7,1186.0,0.1566341475309082,27,916.0,0.1212306761086741,16,611.0,0.2127469372212602,3,34.0,0.41794274172166046,10,170.0,0.24179130654172742,8,90.0,0.536556531546945,17,474.0,0.13752601918841148,9,382.0,0.17300093879255796,3,272.0,0.14543046382870178,0,4.0,0.9460547540412412,13,493.0,0.13530027453087656,12,290.0,0.2706790262073214,171,5654.0
8010.0,158,1155.0,2.338056680161943,3.9529067480505624,12,319.0,0.15076270187611923,14,286.0,0.1786420726864639,13,204.0,0.2463957346145818,7,35.0,0.42252713566334155,3,972.0,0.2873990536560279,24,920.0,0.21226979122380513,23,716.0,0.21790803766883465,0,10.0,0.777395203011033,3,165.0,0.35551530623226524,5,84.0,0.37221623875935306,10,488.0,0.15313654453915745,11,362.0,0.09805153581913297,8,308.0,0.16227732074399698,0,2.0,0.6462520526283548,14,513.0,0.14096617973773848,11,327.0,0.2783124401622621,158,5711.0
8015.0,148,1078.0,2.195519348268839,3.8092810094705363,11,340.0,0.19021619599041545,9,313.0,0.2205837115317631,10,208.0,0.23773404155708341,1,40.0,0.21125481962639256,1,869.0,0.2773067807350636,19,788.0,0.26730810215189005,26,842.0,0.15119595258268817,3,13.0,0.4040181759494139,7,172.0,0.290659497867852,7,57.0,0.283115167478989,4,497.0,0.2694979718697315,10,293.0,0.12047499901247187,9,291.0,0.3215036491843023,0,6.0,0.715806991054734,17,517.0,0.07429190314473579,14,391.0,0.17135117494829127,148,5637.0
8020.0,158,1030.0,2.1063394683026586,3.7892828809846817,12,318.0,0.1644143443992979,7,348.0,0.26367398089595134,3,138.0,0.1526589786664864,5,27.0,0.4712103272777231,7,888.0,0.1682384247975675,15,854.0,0.24701807804844866,27,834.0,0.020962145656541555,3,30.0,0.2945354156096808,9,169.0,0.20378309312827214,11,90.0,0.29347910250625403,10,498.0,0.23570131723491786,6,317.0,0.23472851044229565,6,179.0,0.32456236943515565,0,6.0,0.8866644960996093,17,466.0,0.18074981376756988,20,481.0,0.07399259174505331,158,5643.0
8025.0,151,993.0,2.0306748466257667,3.778479781710286,14,263.0,0.16500173953327346,9,343.0,0.2549888086718555,3,129.0,0.1796130764806315,1,31.0,0.6888363507476712,13,942.0,0.1105652107833647,13,905.0,0.15289186389489845,18,689.0,0.11351243314463515,0,17.0,0.6318230238925379,7,144.0,0.23628420872287048,8,112.0,0.3966704894302176,12,485.0,0.08664546174258957,9,353.0,0.24217003399768028,5,107.0,0.23075440923900456,0,4.0,0.8756952750169859,12,503.0,0.20329031979210052,27,607.0,0.08448989840438322,151,5634.0
8030.0,151,995.0,2.026476578411405,3.993502432978236,12,243.0,0.19044176995909526,10,275.0,0.2270918603678882,8,152.0,0.09604204199089314,3,23.0,0.5271083151663202,14,885.0,0.20800126334589739,16,978.0,0.1639537436586282,10,498.0,0.29768235544309024,1,11.0,0.8462148090023821,1,140.0,0.4098175934171393,4,82.0,0.43170906041942125,13,422.0,0.08838205144601943,12,344.0,0.1344448833264956,2,123.0,0.2858140686559089,2,7.0,0.5508987189832675,15,526.0,0.14311845966782952,28,659.0,0.08890723636651934,151,5368.0
8035.0,137,799.0,1.614141414141414,3.8181095987431384,10,256.0,0.19424061738521217,7,293.0,0.2233616833878759,10,203.0,0.46662799945870054,7,50.0,0.4161587111985857,11,699.0,0.25495909480114365,15,921.0,0.07591155524158161,1,493.0,0.3982463505073155,1,14.0,0.8128540981611246,8,153.0,0.3124699731930945,2,67.0,0.33596144779587833,10,470.0,0.10775341093657578,11,287.0,0.11771872587724455,8,143.0,0.39810786587815966,1,9.0,0.17217464686335338,15,551.0,0.0930251300505443,20,615.0,0.06839206384685045,137,5224.0
8040.0,144,791.0,1.594758064516129,3.739152025228713,8,236.0,0.23549480408965798,7,318.0,0.21712379337272833,4,172.0,0.5147627138588345,4,55.0,0.2194513477078399,9,587.0,0.1626554152136737,19,757.0,0.08393593236179944,7,511.0,0.2335593504367875,2,21.0,0.4259864903172619,8,151.0,0.17527958437278518,8,84.0,0.26393610112698934,14,504.0,0.20415021493393679,6,263.0,0.26950157096356464,13,199.0,0.28398892797528563,2,14.0,0.5473310318404823,20,646.0,0.14094522941637497,13,656.0,0.10955831815066881,144,5174.0
8045.0,162,858.0,1.719438877755511,3.8263939085847083,14,243.0,0.2243832655447953,10,304.0,0.19048386819283336,2,77.0,0.288076163589421,7,46.0,0.41084082660734655,17,662.0,0.12418271449395381,17,614.0,0.18721980438912503,14,567.0,0.1413176847108417,3,19.0,0.07824927333952995,5,115.0,0.26589909669908396,6,87.0,0.43157604546418465,10,488.0,0.30586286837287685,6,274.0,0.3130846068729287,14,221.0,0.16371223238993685,2,11.0,0.510424889451568,24,743.0,0.14410763481620845,11,714.0,0.2250854583786293,162,5185.0
8050.0,150,976.0,1.9403578528827037,3.963464328648631,16,271.0,0.15005053617282357,9,249.0,0.21093241248735656,1,38.0,0.21931029139900834,1,39.0,0.7024853136477204,18,748.0,0.2126328796445327,7,650.0,0.20937797583042603,13,560.0,0.06818339734206764,3,29.0,0.2805334988461228,2,106.0,0.43022746604786544,3,52.0,0.4344143101319957,7,385.0,0.2452829378766966,11,318.0,0.18644229439408735,13,208.0,0.13191310638273668,5,32.0,0.5348168255032267,28,856.0,0.06943924152476633,13,770.0,0.31709709205661,150,5311.0
8055.0,157,1011.0,2.0301204819277108,3.6185589254016155,17,249.0,0.15565989993071147,8,161.0,0.278499579392202,7,65.0,0.15903956589271692,1,12.0,0.5209436048850847,18,819.0,0.20681961036679075,10,659.0,0.18650599318823807,10,460.0,0.24360715734525587,3,26.0,0.6571808804811389,7,131.0,0.30376374108646786,5,56.0,0.25835525402025744,10,372.0,0.10745997724319142,18,397.0,0.07809230935757162,3,224.0,0.2978084523082252,1,34.0,0.516200115158371,24,873.0,0.024363725617462174,15,755.0,0.2137088616592716,157,5293.0
8060.0,172,1135.0,2.260956175298805,3.56824434111586,20,270.0,0.18516281412305177,3,161.0,0.25907735638379614,9,111.0,0.47932987693870965,2,16.0,0.17333579263585744,25,886.0,0.10204595660585032,10,583.0,0.09178444221218197,6,427.0,0.3612719527571767,3,31.0,0.7232079061092918,7,131.0,0.2327201359851289,11,90.0,0.25832401473496386,11,409.0,0.1038495526429805,18,420.0,0.06766339867326752,8,242.0,0.30290012469211536,2,18.0,0.6040922023893022,21,774.0,0.08451250190403213,16,667.0,0.16156148658043193,172,5236.0
8065.0,175,1120.0,2.2266401590457257,3.8594918852223294,12,329.0,0.21917083010884722,7,157.0,0.29956699706094675,9,156.0,0.46715922585160413,8,41.0,0.12943749540979485,28,861.0,0.047525219163167515,7,464.0,0.16176564609159533,7,451.0,0.24533918282024794,0,16.0,0.30536697469683205,8,98.0,0.23220468012836074,13,154.0,0.3780496672852101,9,427.0,0.14715849613472276,16,339.0,0.21397399793763772,15,296.0,0.292274925170928,3,10.0,0.5948624937437738,16,790.0,0.21161413985599667,17,696.0,0.10533881040513952,175,5285.0
8070.0,180,1198.0,2.400801603206413,3.6849965166411986,13,351.0,0.1878984622588672,14,212.0,0.24265068080500468,13,210.0,0.34106844184044854,3,49.0,0.4669712652323205,28,736.0,0.11212794540251185,5,404.0,0.35148219415521376,13,502.0,0.16201089398882698,5,16.0,0.17607536285755748,6,126.0,0.2330900302122683,7,163.0,0.27902317859915227,12,411.0,0.08044115563702724,11,403.0,0.31209092664533156,20,389.0,0.09255229302774087,5,29.0,0.4177249238204322,14,862.0,0.25309339703296346,11,741.0,0.1545940234420003,180,5604.0
8075.0,158,1056.0,2.124748490945674,3.5308488659352224,15,360.0,0.18718811997095586,13,223.0,0.14817167470609374,16,292.0,0.26398721857385204,1,16.0,0.7043451668299218,19,782.0,0.10627756202438789,6,425.0,0.2930839338075492,13,473.0,0.22204085387318906,1,29.0,0.4578510128321142,9,162.0,0.24083399080662304,5,114.0,0.2925296431944617,15,487.0,0.12777013913729715,8,452.0,0.2155670091033215,18,418.0,0.20905895210853784,1,29.0,0.2670775685150841,10,804.0,0.15017270631595875,8,686.0,0.19694105569597656,158,5752.0
